neighbourhood,stadsdeel,lat,long
Centrum-Oost,Centrum,52.35968822231245,4.902598086793576
Centrum-Oost,Centrum,52.36880518317076,4.90952770863525
Centrum-Oost,Centrum,52.36328294691259,4.907867893234624
Centrum-Oost,Centrum,52.365273310766206,4.901425302114936
Centrum-Oost,Centrum,52.36828214427665,4.917072319883055
Centrum-Oost,Centrum,52.366954355167245,4.902359685073612
Centrum-Oost,Centrum,52.36537079077625,4.911327614917481
Centrum-Oost,Centrum,52.37658260545469,4.912560000646882
Centrum-Oost,Centrum,52.36392925002505,4.898180335228467
Centrum-Oost,Centrum,52.3717572186151,4.9287867982126246
Centrum-Oost,Centrum,52.36437765944613,4.90742599744686
Centrum-Oost,Centrum,52.36391524412944,4.89885764321063
Centrum-Oost,Centrum,52.364590493350626,4.885590959757478
Centrum-Oost,Centrum,52.36130560844395,4.910701204512604
Centrum-Oost,Centrum,52.3608203628523,4.902704940559527
Centrum-Oost,Centrum,52.362671449982784,4.8900504003900584
Centrum-Oost,Centrum,52.369740915724606,4.926852111570149
Centrum-Oost,Centrum,52.366615848223894,4.897547422530385
Centrum-Oost,Centrum,52.3604898066029,4.896724785835022
Centrum-Oost,Centrum,52.3644299118264,4.900011642929403
Centrum-Oost,Centrum,52.3707453731901,4.931646961193456
Centrum-Oost,Centrum,52.367794440255075,4.8990659686082525
Centrum-Oost,Centrum,52.364374007288205,4.882344991562395
Centrum-Oost,Centrum,52.36465544837006,4.90194306279543
Centrum-Oost,Centrum,52.36966621776701,4.897765651736063
Centrum-Oost,Centrum,52.37537549818237,4.916376372556411
Centrum-Oost,Centrum,52.362178687592866,4.889157633135826
Centrum-Oost,Centrum,52.36340386686523,4.885244560024176
Centrum-Oost,Centrum,52.36188379821885,4.90157640616474
Centrum-Oost,Centrum,52.36856164353529,4.897042775685635
Centrum-Oost,Centrum,52.36710911695095,4.904484955706704
Centrum-Oost,Centrum,52.36321755165331,4.906643512031204
Centrum-Oost,Centrum,52.363376990756194,4.889819101424207
Centrum-Oost,Centrum,52.36424999301559,4.88638207926868
Centrum-Oost,Centrum,52.36200262783104,4.885335836963573
Centrum-Oost,Centrum,52.36102784221194,4.8928346378746195
Centrum-Oost,Centrum,52.36603513362988,4.882695243450454
Centrum-Oost,Centrum,52.36565067733345,4.909689917244842
Centrum-Oost,Centrum,52.37011965776891,4.905835407115006
Centrum-Oost,Centrum,52.363790123194555,4.890543982050987
Centrum-Oost,Centrum,52.363347578838095,4.900102115256658
Centrum-Oost,Centrum,52.35972807002335,4.889838007871908
Centrum-Oost,Centrum,52.36649652072866,4.897331512512429
Centrum-Oost,Centrum,52.36098396340447,4.899578381344915
Centrum-Oost,Centrum,52.35835007852669,4.8992586816000845
Centrum-Oost,Centrum,52.370610197563636,4.909894425150471
Centrum-Oost,Centrum,52.36141652526097,4.887516942331083
Centrum-Oost,Centrum,52.36353288898812,4.908973058064189
Centrum-Oost,Centrum,52.37202200791337,4.919213550004017
Centrum-Oost,Centrum,52.36294969556131,4.916698177197169
Centrum-Oost,Centrum,52.369416794935795,4.913372200806711
Centrum-Oost,Centrum,52.37206578076953,4.930812736892267
Centrum-Oost,Centrum,52.361436354170436,4.895450921595028
Centrum-Oost,Centrum,52.366051519196496,4.888601789146676
Centrum-Oost,Centrum,52.362930656365975,4.907379087600966
Centrum-Oost,Centrum,52.359724789172,4.8934720709293185
Centrum-Oost,Centrum,52.361065840817076,4.9095539586784875
Centrum-Oost,Centrum,52.36227806411456,4.907953472531503
Centrum-Oost,Centrum,52.364695120319944,4.907600212109949
Centrum-Oost,Centrum,52.364662281765575,4.8885143233089945
Centrum-Oost,Centrum,52.36526817875359,4.901350495103726
Centrum-Oost,Centrum,52.36121272345554,4.891552565492616
Centrum-Oost,Centrum,52.36262089837325,4.899849599905003
Centrum-Oost,Centrum,52.35820921608916,4.895939637360107
Centrum-Oost,Centrum,52.36289759041627,4.897257213080737
Centrum-Oost,Centrum,52.36332870156423,4.899280365402521
Centrum-Oost,Centrum,52.37306522176129,4.920894500793912
Centrum-Oost,Centrum,52.359335457116885,4.894155295566974
Centrum-Oost,Centrum,52.369104341113875,4.924132289115329
Centrum-Oost,Centrum,52.36600390408244,4.898828123251363
Centrum-Oost,Centrum,52.3711921472288,4.911421588900169
Centrum-Oost,Centrum,52.37003981402923,4.913213489048058
Centrum-Oost,Centrum,52.366067227568855,4.921958059270872
Centrum-Oost,Centrum,52.3652739009067,4.886042390145158
Centrum-Oost,Centrum,52.370880334492135,4.899925075512029
Centrum-Oost,Centrum,52.35923863652013,4.897569520405841
Centrum-Oost,Centrum,52.35927457659928,4.891564687060097
Centrum-Oost,Centrum,52.37097750276216,4.922010889340415
Centrum-Oost,Centrum,52.36967444901119,4.931653491032634
Centrum-Oost,Centrum,52.360092579387,4.894611813107176
Centrum-Oost,Centrum,52.37220348817348,4.930642430808075
Centrum-Oost,Centrum,52.37673480419281,4.905690635230092
Centrum-Oost,Centrum,52.360897984204634,4.890852751005499
Centrum-Oost,Centrum,52.361615613388814,4.886649312107711
Centrum-Oost,Centrum,52.37120071391155,4.909924661942085
Centrum-Oost,Centrum,52.372866054729826,4.902951030855554
Centrum-Oost,Centrum,52.36110545156635,4.8918886735129155
Centrum-Oost,Centrum,52.363309145733496,4.91685036875422
Centrum-Oost,Centrum,52.36210134163571,4.905578745508272
Centrum-Oost,Centrum,52.37178088503252,4.9029184310687235
Centrum-Oost,Centrum,52.361566272705325,4.900258757211359
Centrum-Oost,Centrum,52.35958662614795,4.902267765208254
Centrum-Oost,Centrum,52.36499426455589,4.914357738042382
Centrum-Oost,Centrum,52.372589088863165,4.900799400254616
Centrum-Oost,Centrum,52.358535569620365,4.898242140802657
Centrum-Oost,Centrum,52.36394740361935,4.910354280419667
Centrum-Oost,Centrum,52.36990883434279,4.926205273586762
Centrum-Oost,Centrum,52.36938001301406,4.9320086940894505
Centrum-Oost,Centrum,52.36266808383327,4.911460091091891
Centrum-Oost,Centrum,52.3657685818462,4.886823705813974
Centrum-Oost,Centrum,52.36280319746984,4.904194505402792
Centrum-Oost,Centrum,52.368341073110436,4.897863337363814
Centrum-Oost,Centrum,52.37125688886693,4.903513145133119
Centrum-Oost,Centrum,52.36411827233481,4.9038599754644805
Centrum-Oost,Centrum,52.3712693452852,4.925569194570568
Centrum-Oost,Centrum,52.36216171964595,4.905560541021763
Centrum-Oost,Centrum,52.362597639708525,4.911463728167259
Centrum-Oost,Centrum,52.36488240719671,4.905478800913787
Centrum-Oost,Centrum,52.37222380002811,4.904814896894848
Centrum-Oost,Centrum,52.37156561784511,4.93082401804838
Centrum-Oost,Centrum,52.361016749320015,4.899706692170197
Centrum-Oost,Centrum,52.36872480283717,4.9273567674334435
Centrum-Oost,Centrum,52.36094918581003,4.890262575895149
Centrum-Oost,Centrum,52.37087734034592,4.921120835339347
Centrum-Oost,Centrum,52.36571319106274,4.883013766897527
Centrum-Oost,Centrum,52.36985962695506,4.9132802365877435
Centrum-Oost,Centrum,52.36901329382747,4.924420527678729
Centrum-Oost,Centrum,52.364004797425224,4.892144649397217
Centrum-Oost,Centrum,52.3696602411619,4.9033420974202215
Centrum-Oost,Centrum,52.359457147084,4.89303614869274
Centrum-Oost,Centrum,52.37240077189636,4.92332872873998
Centrum-Oost,Centrum,52.35916370643406,4.898144834008459
Centrum-Oost,Centrum,52.37365065308959,4.903436780862139
Centrum-Oost,Centrum,52.36832052953352,4.902304770410198
Centrum-Oost,Centrum,52.37383347497737,4.9027042951154245
Centrum-Oost,Centrum,52.367108751006505,4.909313078409015
Centrum-Oost,Centrum,52.365623179099984,4.900611227057684
Centrum-Oost,Centrum,52.362998941555524,4.899171691731012
Centrum-Oost,Centrum,52.37101982322165,4.902456739107612
Centrum-Oost,Centrum,52.36406473694677,4.884066538141791
Centrum-Oost,Centrum,52.36363335579253,4.897327457240818
Centrum-Oost,Centrum,52.361119417951734,4.904833607145624
Centrum-Oost,Centrum,52.36310148538202,4.883898190728323
Centrum-Oost,Centrum,52.372486034654244,4.902902169521778
Centrum-Oost,Centrum,52.37006001831398,4.916971593685137
Centrum-Oost,Centrum,52.361024052365956,4.893205748780886
Centrum-Oost,Centrum,52.37197030539163,4.930198282023247
Centrum-Oost,Centrum,52.364165233470644,4.897744433016215
Centrum-Oost,Centrum,52.36451430013571,4.900096075868742
Centrum-Oost,Centrum,52.36435219629918,4.888013952224437
Centrum-Oost,Centrum,52.36260890695153,4.896105478962497
Centrum-Oost,Centrum,52.362835060812124,4.883231944168856
Centrum-Oost,Centrum,52.36903016180435,4.925038012457857
Centrum-Oost,Centrum,52.36152038226174,4.905935396993444
Centrum-Oost,Centrum,52.36300339187162,4.907186681406536
Centrum-Oost,Centrum,52.36969785547627,4.9047983451607795
Centrum-Oost,Centrum,52.36800297330006,4.902575952604183
Centrum-Oost,Centrum,52.36855915487036,4.921891983922872
Centrum-Oost,Centrum,52.37016179884682,4.900137579890765
Centrum-Oost,Centrum,52.36567934383012,4.911780906568657
Centrum-Oost,Centrum,52.361495148119374,4.890707376115271
Centrum-Oost,Centrum,52.36036688340976,4.8899671904804665
Centrum-Oost,Centrum,52.35925471850864,4.896283845803952
Centrum-Oost,Centrum,52.3644856651729,4.888141303135658
Centrum-Oost,Centrum,52.36226058516803,4.904550806881114
Centrum-Oost,Centrum,52.3699766926639,4.901867115690495
Centrum-Oost,Centrum,52.368625082305265,4.898316698764009
Centrum-Oost,Centrum,52.36304116343269,4.909077791135895
Centrum-Oost,Centrum,52.366038211762174,4.889497584612848
Centrum-Oost,Centrum,52.367432855799365,4.919032821166819
Centrum-Oost,Centrum,52.3638137677094,4.884631709468881
Centrum-Oost,Centrum,52.365685278916104,4.910978555294761
Centrum-Oost,Centrum,52.36419706797102,4.909571398704634
Centrum-Oost,Centrum,52.3642672227519,4.905779214354435
Centrum-Oost,Centrum,52.36713700760853,4.897525999344916
Centrum-Oost,Centrum,52.372598572515514,4.923332349730999
Centrum-Oost,Centrum,52.362058310468136,4.909689062699142
Centrum-Oost,Centrum,52.37349183537826,4.903022438194443
Centrum-Oost,Centrum,52.36279769831519,4.894281442929273
Centrum-Oost,Centrum,52.36912957986187,4.915790987892857
Centrum-Oost,Centrum,52.374922493551004,4.904456317980783
Centrum-Oost,Centrum,52.362296788187045,4.904921021331772
Centrum-Oost,Centrum,52.36020639556301,4.8924630979538
Centrum-Oost,Centrum,52.37177351562269,4.925647337531169
Centrum-Oost,Centrum,52.36482659426546,4.887899014473512
Centrum-Oost,Centrum,52.35954600032419,4.893646373621405
Centrum-Oost,Centrum,52.36493243938112,4.885259263600134
Centrum-Oost,Centrum,52.36783613176123,4.904006221550716
Centrum-Oost,Centrum,52.36841818465173,4.901416200493575
Centrum-Oost,Centrum,52.36431078057864,4.881093270681609
Centrum-Oost,Centrum,52.373858009547355,4.906222502125457
Centrum-Oost,Centrum,52.36146221181497,4.8952759063717375
Centrum-Oost,Centrum,52.36379801793215,4.900078462926429
Centrum-Oost,Centrum,52.363036903514356,4.906438521016099
Centrum-Oost,Centrum,52.366075411119475,4.897085946411092
Centrum-Oost,Centrum,52.37028211635307,4.930674305182413
Centrum-Oost,Centrum,52.36851407306887,4.926196217091859
Centrum-Oost,Centrum,52.363729256221845,4.883847351052142
Centrum-Oost,Centrum,52.363327712588166,4.8923630350635605
Centrum-Oost,Centrum,52.36913477951827,4.9114489419485405
Centrum-Oost,Centrum,52.3606894534873,4.889910279769907
Centrum-Oost,Centrum,52.371429022674,4.907554891037807
Centrum-Oost,Centrum,52.35938988045651,4.895926077163731
Centrum-Oost,Centrum,52.35954596127967,4.8983514571659725
Centrum-Oost,Centrum,52.36001570356076,4.889314614174763
Centrum-Oost,Centrum,52.373343171122734,4.901969333276957
Centrum-Oost,Centrum,52.36238944318549,4.883681896623058
Centrum-Oost,Centrum,52.365087026809164,4.8935410078410095
Centrum-Oost,Centrum,52.371247555224265,4.920360624809946
Centrum-Oost,Centrum,52.37021885383571,4.904299155059953
Centrum-Oost,Centrum,52.361226597365466,4.908824489592364
Centrum-Oost,Centrum,52.36173772594179,4.890464089035313
Centrum-Oost,Centrum,52.369925376527235,4.899641374370729
Centrum-Oost,Centrum,52.36151497646274,4.91092323481969
Centrum-Oost,Centrum,52.36180498518298,4.90871692575595
Centrum-Oost,Centrum,52.36055969509835,4.893199473938355
Centrum-Oost,Centrum,52.37015776109071,4.9304447166574965
Centrum-Oost,Centrum,52.36596009685944,4.8924673206799305
Centrum-Oost,Centrum,52.368732375139444,4.92038520520239
Centrum-Oost,Centrum,52.372257842290715,4.9041106517541895
Centrum-Oost,Centrum,52.361895607745396,4.884380579965015
Centrum-Oost,Centrum,52.37100619343335,4.90353730703002
Centrum-Oost,Centrum,52.36459366700801,4.884381488176473
Centrum-Oost,Centrum,52.3638017679738,4.890154369032359
Centrum-Oost,Centrum,52.37139457815286,4.904923095669245
Centrum-Oost,Centrum,52.365793336129336,4.8984516740986805
Centrum-Oost,Centrum,52.364314239033725,4.900166229056637
Centrum-Oost,Centrum,52.36396878102696,4.908563553773728
Centrum-Oost,Centrum,52.36968002733398,4.924531918789097
Centrum-Oost,Centrum,52.36375617045304,4.884579283389958
Centrum-Oost,Centrum,52.35934185514643,4.892789230622428
Centrum-Oost,Centrum,52.3637585768652,4.8896457579386245
Centrum-Oost,Centrum,52.3632132423945,4.889051424334264
Centrum-Oost,Centrum,52.36156220786988,4.906536232394366
Centrum-Oost,Centrum,52.36581181229069,4.906528218830083
Centrum-Oost,Centrum,52.37126015791289,4.9072945113853965
Centrum-Oost,Centrum,52.36586682816391,4.891443966065333
Centrum-Oost,Centrum,52.363092945801256,4.910534087753791
Centrum-Oost,Centrum,52.36820253512293,4.900416157805782
Centrum-Oost,Centrum,52.363605724471356,4.889527106465251
Centrum-Oost,Centrum,52.368613519182574,4.8974355769934945
Centrum-Oost,Centrum,52.369152473060595,4.909148441253616
Centrum-Oost,Centrum,52.36183316853445,4.892301029976562
Centrum-Oost,Centrum,52.36803798515664,4.900244338791799
Centrum-Oost,Centrum,52.35890484419024,4.901403937497635
Centrum-Oost,Centrum,52.36115164137779,4.9074091299637175
Centrum-Oost,Centrum,52.360532363164516,4.892451475536603
Centrum-Oost,Centrum,52.365398317497956,4.896184914754954
Centrum-Oost,Centrum,52.3693822223606,4.90654350808225
Centrum-Oost,Centrum,52.361704415928045,4.886319661678575
Centrum-Oost,Centrum,52.3639608029655,4.88465662150682
Centrum-Oost,Centrum,52.373651916495824,4.922827847241643
Centrum-Oost,Centrum,52.36325029724541,4.886387890400408
Centrum-Oost,Centrum,52.36191054661787,4.902322115168324
Centrum-Oost,Centrum,52.36636913875134,4.9255714592214055
Centrum-Oost,Centrum,52.36226164592212,4.899800565386946
Centrum-Oost,Centrum,52.36155579303432,4.896218861365318
Centrum-Oost,Centrum,52.37227840004698,4.929496566118686
Centrum-Oost,Centrum,52.36325836065926,4.908473002029119
Centrum-Oost,Centrum,52.36232943525536,4.896446355839527
Centrum-Oost,Centrum,52.361320335329545,4.900041188545367
Centrum-Oost,Centrum,52.3700137401985,4.9286416269143265
Centrum-Oost,Centrum,52.36957075425086,4.9129866395264825
Centrum-Oost,Centrum,52.35991141116396,4.89754700440294
Centrum-Oost,Centrum,52.36931956175525,4.915131522304907
Centrum-Oost,Centrum,52.370624677010674,4.928940944490852
Centrum-Oost,Centrum,52.37274733789694,4.92361572546084
Centrum-Oost,Centrum,52.36035470192227,4.899665438779061
Centrum-Oost,Centrum,52.36694579967833,4.919812615138975
Centrum-Oost,Centrum,52.36608975485829,4.910644004717956
Centrum-Oost,Centrum,52.36402386444491,4.903912799056858
Centrum-Oost,Centrum,52.3668887939547,4.919802175089298
Centrum-Oost,Centrum,52.36364846209708,4.888158486973439
Centrum-Oost,Centrum,52.36743374296346,4.922808116923575
Centrum-Oost,Centrum,52.37351599832815,4.920340221823781
Centrum-Oost,Centrum,52.36256375962821,4.912414836234398
Centrum-Oost,Centrum,52.36206977590928,4.899163640656652
Centrum-Oost,Centrum,52.36420553775127,4.884769255197123
Centrum-Oost,Centrum,52.36421599023814,4.907679753616682
Centrum-Oost,Centrum,52.36455575670449,4.8813191640747355
Centrum-Oost,Centrum,52.36559651408123,4.899876890498509
Centrum-Oost,Centrum,52.36740639053812,4.911055632344851
Centrum-Oost,Centrum,52.36785983659387,4.8977988962641605
Centrum-Oost,Centrum,52.35886425746219,4.894447775807983
Centrum-Oost,Centrum,52.35914482806912,4.8904732292605315
Centrum-Oost,Centrum,52.359948405740276,4.890303664683773
Centrum-Oost,Centrum,52.362156034335186,4.899445696611802
Centrum-Oost,Centrum,52.370992995869365,4.920056206561354
Centrum-Oost,Centrum,52.37106779941122,4.9054053972634
Centrum-Oost,Centrum,52.365690623294554,4.882618660996074
Centrum-Oost,Centrum,52.37130741125443,4.922114818707814
Centrum-Oost,Centrum,52.366308268361486,4.887855432143997
Centrum-Oost,Centrum,52.36413583431427,4.881073569796121
Centrum-Oost,Centrum,52.37104533467328,4.9079056006764645
Centrum-Oost,Centrum,52.36124528449358,4.894875730333155
Centrum-Oost,Centrum,52.363448449193285,4.881625425100675
Centrum-Oost,Centrum,52.37238188782071,4.901308571881642
Centrum-Oost,Centrum,52.36593799739343,4.898048581625997
Centrum-Oost,Centrum,52.37455412000616,4.9115556104431155
Centrum-Oost,Centrum,52.359052655954045,4.903242976671817
Centrum-Oost,Centrum,52.368796112739,4.920214035194755
Centrum-Oost,Centrum,52.36189520562509,4.885888653448301
Centrum-Oost,Centrum,52.363813380209876,4.884074359251775
Centrum-Oost,Centrum,52.372917752411325,4.906853402523251
Centrum-Oost,Centrum,52.36758818923049,4.926379618213104
Centrum-Oost,Centrum,52.36595544757186,4.905837354197436
Centrum-Oost,Centrum,52.368662977238735,4.897859921947673
Centrum-Oost,Centrum,52.37398858977394,4.906452620773011
Centrum-Oost,Centrum,52.360931315697684,4.896743558846529
Centrum-Oost,Centrum,52.36298107044945,4.889665176986477
Centrum-Oost,Centrum,52.363088136675444,4.894984096450292
Centrum-Oost,Centrum,52.37325259257339,4.906363543785874
Centrum-Oost,Centrum,52.36724867285509,4.901879088669464
Centrum-Oost,Centrum,52.36054590388751,4.899851695376405
Centrum-Oost,Centrum,52.36238098545912,4.8982331079253285
Centrum-Oost,Centrum,52.36264640870561,4.91094609550238
Centrum-Oost,Centrum,52.368987799922024,4.931427809926638
Centrum-Oost,Centrum,52.36689298183664,4.930341623589933
Centrum-Oost,Centrum,52.36196011420374,4.912140902059719
Centrum-Oost,Centrum,52.369569553725334,4.909947223084121
Centrum-Oost,Centrum,52.363713078711996,4.9095159201174985
Centrum-Oost,Centrum,52.374711978412165,4.901824612556289
Centrum-Oost,Centrum,52.36621463133608,4.899918237653796
Centrum-Oost,Centrum,52.371459015843485,4.907935266530467
Centrum-Oost,Centrum,52.36821295990959,4.918594369522409
Centrum-Oost,Centrum,52.36063446065801,4.894523813487191
Centrum-Oost,Centrum,52.36997616458265,4.908185903963537
Centrum-Oost,Centrum,52.36986431930403,4.921239709288849
Centrum-Oost,Centrum,52.37309804810067,4.9049089647255215
Centrum-Oost,Centrum,52.36643588102085,4.911448385815123
Centrum-Oost,Centrum,52.364124052844446,4.904166521832189
Centrum-Oost,Centrum,52.36616238556775,4.899029693142967
Centrum-Oost,Centrum,52.36957065453184,4.929204144938354
Centrum-Oost,Centrum,52.3706174003559,4.90454436926066
Centrum-Oost,Centrum,52.365575790408535,4.902317773267703
Centrum-Oost,Centrum,52.365110101674105,4.906056908834017
Centrum-Oost,Centrum,52.360916251203236,4.88957576118145
Centrum-Oost,Centrum,52.37645623495484,4.903396758447356
Centrum-Oost,Centrum,52.36598229322297,4.907645295490773
Centrum-Oost,Centrum,52.36170538220962,4.885898316463358
Centrum-Oost,Centrum,52.36830884222752,4.9095905637089405
Centrum-Oost,Centrum,52.36401239576841,4.8893736235808065
Centrum-Oost,Centrum,52.36322104837592,4.907931687018889
Centrum-Oost,Centrum,52.37017671451872,4.909305691527789
Centrum-Oost,Centrum,52.363428127577706,4.885978135960014
Centrum-Oost,Centrum,52.36523946338713,4.921812995124833
Centrum-Oost,Centrum,52.36053695060149,4.900932005900456
Centrum-Oost,Centrum,52.37291346062754,4.907422654146027
Centrum-Oost,Centrum,52.36236837317193,4.901013797585488
Centrum-Oost,Centrum,52.3705224231135,4.919962273819417
Centrum-Oost,Centrum,52.36386263290346,4.881208482192169
Centrum-Oost,Centrum,52.36534803238232,4.892136164858819
Centrum-Oost,Centrum,52.3630121774965,4.896758862687067
Centrum-Oost,Centrum,52.35874236183852,4.893923237113268
Centrum-Oost,Centrum,52.369684777022684,4.916068146983211
Centrum-Oost,Centrum,52.36373543483781,4.920313564845287
Centrum-Oost,Centrum,52.36569945353646,4.881931556107302
Centrum-Oost,Centrum,52.37165079181587,4.901609422723861
Centrum-Oost,Centrum,52.3595285304163,4.895141220777562
Centrum-Oost,Centrum,52.37104853276088,4.899635685953082
Centrum-Oost,Centrum,52.362438018143344,4.894559803052288
Centrum-Oost,Centrum,52.37537151388444,4.915341263181799
Centrum-Oost,Centrum,52.36333227220566,4.9183082487839345
Centrum-Oost,Centrum,52.36495042481338,4.9098380454749675
Centrum-Oost,Centrum,52.365545264442815,4.8866957045185995
Centrum-Oost,Centrum,52.36407828276063,4.908157700360313
Centrum-Oost,Centrum,52.36558719396992,4.882242735736497
Centrum-Oost,Centrum,52.363842606907845,4.900885498900231
Centrum-Oost,Centrum,52.37201068607953,4.90635229656104
Centrum-Oost,Centrum,52.359995902335704,4.906043580777822
Centrum-Oost,Centrum,52.36889139246307,4.924952914504933
Centrum-Oost,Centrum,52.36813644288055,4.9214313573578545
Centrum-Oost,Centrum,52.36401570566927,4.887578937815927
Centrum-Oost,Centrum,52.36240331497631,4.911159141230257
Centrum-Oost,Centrum,52.36222217148515,4.891570715911353
Centrum-Oost,Centrum,52.370878396047424,4.911843564218791
Centrum-Oost,Centrum,52.36875810167415,4.931620937326015
Centrum-Oost,Centrum,52.36470576747289,4.905359493657312
Centrum-Oost,Centrum,52.368818926109235,4.915568097930914
Centrum-Oost,Centrum,52.36241950288048,4.8906513872766375
Centrum-Oost,Centrum,52.37065720301094,4.909214050983149
Centrum-Oost,Centrum,52.36333521588772,4.907188852744098
Centrum-Oost,Centrum,52.37035358446413,4.906191604689384
Centrum-Oost,Centrum,52.35964483916432,4.893238205847448
Centrum-Oost,Centrum,52.35982152569618,4.897069461538156
Centrum-Oost,Centrum,52.37102769247025,4.907473740529778
Centrum-Oost,Centrum,52.37227578772235,4.924238714912391
Centrum-Oost,Centrum,52.361420716817214,4.88975010433486
Centrum-Oost,Centrum,52.3708247033222,4.9111208870071605
Centrum-Oost,Centrum,52.37365573953846,4.90519631622035
Centrum-Oost,Centrum,52.36839856918552,4.9117172447923405
Centrum-Oost,Centrum,52.36257189769146,4.888214567050695
Centrum-Oost,Centrum,52.3693287159342,4.91353691781201
Centrum-Oost,Centrum,52.363573226516294,4.898823334155574
Centrum-Oost,Centrum,52.368669659339076,4.9288001691180225
Centrum-Oost,Centrum,52.371356821184726,4.9050182386830405
Centrum-Oost,Centrum,52.370616862636375,4.929744727209509
Centrum-Oost,Centrum,52.36465907067184,4.885542249020169
Centrum-Oost,Centrum,52.36397369380617,4.8883654418490305
Centrum-Oost,Centrum,52.36258361289145,4.902176700262374
Centrum-Oost,Centrum,52.362571779858676,4.885833291639376
Centrum-Oost,Centrum,52.373261054659565,4.907512350529501
Centrum-Oost,Centrum,52.36417179330444,4.8884603569088565
Centrum-Oost,Centrum,52.36373111273536,4.889808191210884
Centrum-Oost,Centrum,52.36401753311828,4.900231538400497
Centrum-Oost,Centrum,52.37189614676867,4.9043693624580005
Centrum-Oost,Centrum,52.36335021472512,4.885181417635946
Centrum-Oost,Centrum,52.36900371560893,4.928761144947483
Centrum-Oost,Centrum,52.37564947136941,4.905809636484121
Centrum-Oost,Centrum,52.36439748213023,4.885749335122359
Centrum-Oost,Centrum,52.362658279952264,4.9097670789987475
Centrum-Oost,Centrum,52.361721141778425,4.909490530494361
Centrum-Oost,Centrum,52.372773573662855,4.903905771063449
Centrum-Oost,Centrum,52.3699361685803,4.931544290710582
Centrum-Oost,Centrum,52.365579557597954,4.908835065359224
Centrum-Oost,Centrum,52.36194828172464,4.890790669810582
Centrum-Oost,Centrum,52.366929499388156,4.906885104539565
Centrum-Oost,Centrum,52.36543774950331,4.912913878700951
Centrum-Oost,Centrum,52.36662790248239,4.909731911591031
Centrum-Oost,Centrum,52.36177563398795,4.908615201218617
Centrum-Oost,Centrum,52.363497472021024,4.905659817122146
Centrum-Oost,Centrum,52.37145989404805,4.909978459606111
Centrum-Oost,Centrum,52.369643320392385,4.916486181126819
Centrum-Oost,Centrum,52.36185205217459,4.889069398611797
Centrum-Oost,Centrum,52.3590730716021,4.8919536186092385
Centrum-Oost,Centrum,52.36361846864377,4.9040221356500515
Centrum-Oost,Centrum,52.36518667050691,4.907411247601699
Centrum-Oost,Centrum,52.36294114134308,4.898832362099297
Centrum-Oost,Centrum,52.35932270914624,4.893707737164172
Centrum-Oost,Centrum,52.37410113042936,4.9029697710724145
Centrum-Oost,Centrum,52.36386961437299,4.90145921912112
Centrum-Oost,Centrum,52.36386758116251,4.880814345202191
Centrum-Oost,Centrum,52.374096697726415,4.902524752498385
Centrum-Oost,Centrum,52.36233372401997,4.915928545777014
Centrum-Oost,Centrum,52.35919461062642,4.894517178580516
Centrum-Oost,Centrum,52.36902186380228,4.91174460746007
Centrum-Oost,Centrum,52.36513394727353,4.887325836009404
Centrum-Oost,Centrum,52.364527862819344,4.882275528816495
Centrum-Oost,Centrum,52.36343178611935,4.916099927802709
Centrum-Oost,Centrum,52.37030137213607,4.918201641377553
Centrum-Oost,Centrum,52.365762258297615,4.882755927942385
Centrum-Oost,Centrum,52.363670453998466,4.886148306663207
Centrum-Oost,Centrum,52.36583490293029,4.897455562263226
Centrum-Oost,Centrum,52.362910838462426,4.901190527283969
Centrum-Oost,Centrum,52.36937021538453,4.91929826514238
Centrum-Oost,Centrum,52.36375042287459,4.884864748343745
Centrum-Oost,Centrum,52.361085688460975,4.901434193628821
Centrum-Oost,Centrum,52.370759439856975,4.902947150324853
Centrum-Oost,Centrum,52.36473985353769,4.8886286591334756
Centrum-Oost,Centrum,52.35961318026515,4.89424114658558
Centrum-Oost,Centrum,52.36044117849355,4.894372670013187
Centrum-Oost,Centrum,52.358595325635804,4.893639442327441
Centrum-Oost,Centrum,52.36471529135465,4.881429113148223
Centrum-Oost,Centrum,52.36231329959679,4.894196972964063
Centrum-Oost,Centrum,52.36872893845901,4.9228385520278515
Centrum-Oost,Centrum,52.36368465822494,4.915559511849715
Centrum-Oost,Centrum,52.36899966137841,4.899956549947607
Centrum-Oost,Centrum,52.365218377815474,4.880583658336228
Centrum-Oost,Centrum,52.37086266727259,4.905025503911832
Centrum-Oost,Centrum,52.362621299901676,4.91257446830546
Centrum-Oost,Centrum,52.373198929620514,4.906672914163481
Centrum-Oost,Centrum,52.36200917402407,4.886895655038391
Centrum-Oost,Centrum,52.363054758153964,4.882307702481546
Centrum-Oost,Centrum,52.36070341098376,4.889884751243707
Centrum-Oost,Centrum,52.3624927429606,4.888735468621666
Centrum-Oost,Centrum,52.36470788998624,4.8845551884820075
Centrum-Oost,Centrum,52.35990352517584,4.894145037598597
Centrum-Oost,Centrum,52.36380835357166,4.9020776619162305
Centrum-Oost,Centrum,52.363813897198725,4.8885169480934385
Centrum-Oost,Centrum,52.364533311923786,4.8811861818506115
Centrum-Oost,Centrum,52.36427045025776,4.8852338896715555
Centrum-Oost,Centrum,52.37311831765251,4.9065281458072185
Centrum-Oost,Centrum,52.36932781622466,4.902063889530241
